Order Date|Channel|Brand Name|Product ID|ASIN|Title|UPC|Pack Size|No. Orders|Units Sold|Packs Sold|Sell-Out|Revenue|ASP|AOV|AOV:Units|Buy Box %|Sessions|PP CRV %|AMZ CRV %|created_on
2019-01-13|Interspire|K-Y|1420880|NaN|K-Y Liquid Personal Water Based Lubricant, 5 Ounce|67981089264|1|1|1|1|5.73|10.43|10.43|10.43|1.0 Units|||||2019-01-13 12:00:00
2019-02-17|Interspire|K-Y|1420880|NaN|K-Y Liquid Personal Water Based Lubricant, 5 Ounce|67981089264|1|1|1|1|5.73|10.81|10.81|10.81|1.0 Units|||||2019-02-17 12:00:00
2019-03-18|Interspire|K-Y|1420880|NaN|K-Y Liquid Personal Water Based Lubricant, 5 Ounce|67981089264|1|1|1|1|5.73|10.81|10.81|10.81|1.0 Units|||||2019-03-18 12:00:00
2019-02-28|Interspire|K-Y|1420880|NaN|K-Y Liquid Personal Water Based Lubricant, 5 Ounce|67981089264|1|1|1|1|5.73|11.67|11.67|11.67|1.0 Units|||||2019-02-28 12:00:00
2019-03-25|Interspire|K-Y|1420880|NaN|K-Y Liquid Personal Water Based Lubricant, 5 Ounce|67981089264|1|1|1|1|5.73|7.42|7.42|7.42|1.0 Units|||||2019-03-25 12:00:00
2019-03-04|Interspire|K-Y|1420880|NaN|K-Y Liquid Personal Water Based Lubricant, 5 Ounce|67981089264|1|1|1|1|5.73|7.93|7.93|7.93|1.0 Units|||||2019-03-04 12:00:00
2019-01-03|Interspire|K-Y|1420880|NaN|K-Y Liquid Personal Water Based Lubricant, 5 Ounce|67981089264|1|1|1|1|5.73|7.94|7.94|7.94|1.0 Units|||||2019-01-03 12:00:00
2019-01-05|Interspire|K-Y|1420880|NaN|K-Y Liquid Personal Water Based Lubricant, 5 Ounce|67981089264|1|1|2|2|11.46|21.43|10.71|21.43|2.0 Units|||||2019-01-05 12:00:00
2019-02-25|Interspire|K-Y|1420880|NaN|K-Y Liquid Personal Water Based Lubricant, 5 Ounce|67981089264|1|1|6|6|34.38|45.24|7.54|45.24|6.0 Units|||||2019-02-25 12:00:00
2019-03-12|Interspire|K-Y|1420880|NaN|K-Y Liquid Personal Water Based Lubricant, 5 Ounce|67981089264|1|1|6|6|34.38|63.72|10.62|63.72|6.0 Units|||||2019-03-12 12:00:00
2019-01-10|Interspire|K-Y|1420880|NaN|K-Y Liquid Personal Water Based Lubricant, 5 Ounce|67981089264|6|1|6|1|34.38|45.24|45.24|45.24|1.0 Units|||||2019-01-10 12:00:00
2019-03-24|Interspire|K-Y|1421935|NaN|K-Y UltraGel Personal Water Based Lubricant, 4.5 Oz|67981087376|1|1|1|1|6.92|10.58|10.58|10.58|1.0 Units|||||2019-03-24 12:00:00
2019-01-06|Interspire|K-Y|1421935|NaN|K-Y UltraGel Personal Water Based Lubricant, 4.5 Oz|67981087376|1|1|1|1|6.92|10.65|10.65|10.65|1.0 Units|||||2019-01-06 12:00:00
2019-02-05|Interspire|K-Y|1421935|NaN|K-Y UltraGel Personal Water Based Lubricant, 4.5 Oz|67981087376|1|1|1|1|6.92|10.65|10.65|10.65|1.0 Units|||||2019-02-05 12:00:00
2019-02-04|Interspire|K-Y|1421935|NaN|K-Y UltraGel Personal Water Based Lubricant, 4.5 Oz|67981087376|1|1|1|1|6.92|13.32|13.32|13.32|1.0 Units|||||2019-02-04 12:00:00
2019-03-06|Interspire|K-Y|1421935|NaN|K-Y UltraGel Personal Water Based Lubricant, 4.5 Oz|67981087376|1|1|1|1|6.92|8.63|8.63|8.63|1.0 Units|||||2019-03-06 12:00:00
2019-02-28|Interspire|K-Y|1421935|NaN|K-Y UltraGel Personal Water Based Lubricant, 4.5 Oz|67981087376|1|1|3|3|20.76|33.88|11.29|33.88|3.0 Units|||||2019-02-28 12:00:00
2019-03-30|Interspire|K-Y|1421935|NaN|K-Y UltraGel Personal Water Based Lubricant, 4.5 Oz|67981087376|1|1|6|6|41.52|54.64|9.11|54.64|6.0 Units|||||2019-03-30 12:00:00
2019-01-19|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|1|1|5.73|10.09|10.09|10.09|1.0 Units|||||2019-01-19 12:00:00
2019-01-06|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|1|1|5.73|10.81|10.81|10.81|1.0 Units|||||2019-01-06 12:00:00
2019-02-07|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|1|1|5.73|10.81|10.81|10.81|1.0 Units|||||2019-02-07 12:00:00
2019-03-08|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|1|1|5.73|7.94|7.94|7.94|1.0 Units|||||2019-03-08 12:00:00
2019-03-02|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|1|1|5.73|8.79|8.79|8.79|1.0 Units|||||2019-03-02 12:00:00
2019-02-11|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|1|1|5.73|8.82|8.82|8.82|1.0 Units|||||2019-02-11 12:00:00
2019-03-23|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|1|1|5.73|8.82|8.82|8.82|1.0 Units|||||2019-03-23 12:00:00
2019-03-27|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|1|1|5.73|9.96|9.96|9.96|1.0 Units|||||2019-03-27 12:00:00
2019-01-25|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|2|2|11.46|15.88|7.94|15.88|2.0 Units|||||2019-01-25 12:00:00
2019-01-29|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|2|2|11.46|15.88|7.94|15.88|2.0 Units|||||2019-01-29 12:00:00
2019-02-27|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|2|2|11.46|22.15|11.07|22.15|2.0 Units|||||2019-02-27 12:00:00
2019-02-02|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|4|4|22.92|35.28|8.82|35.28|4.0 Units|||||2019-02-02 12:00:00
2019-03-15|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|1|6|6|34.38|45.24|7.54|45.24|6.0 Units|||||2019-03-15 12:00:00
2019-02-05|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|1|2|8|8|45.84|65.27|8.16|32.64|4.0 Units|||||2019-02-05 12:00:00
2019-01-25|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|3|1|3|1|17.19|23.10|23.10|23.10|1.0 Units|||||2019-01-25 12:00:00
2019-02-12|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|6|1|6|1|34.38|45.24|45.24|45.24|1.0 Units|||||2019-02-12 12:00:00
2019-01-06|Interspire|K-Y|1476505|NaN|K-Y Warming Jelly Personal Lubricant, 5.0 oz|67981089486|6|1|6|1|34.38|50.27|50.27|50.27|1.0 Units|||||2019-01-06 12:00:00
2019-01-13|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|1|1|1|8.03|11.11|11.11|11.11|1.0 Units|||||2019-01-13 12:00:00
2019-01-14|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|1|1|1|8.03|14.34|14.34|14.34|1.0 Units|||||2019-01-14 12:00:00
2019-01-27|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|1|1|1|8.03|14.34|14.34|14.34|1.0 Units|||||2019-01-27 12:00:00
2019-01-28|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|1|1|1|8.03|14.34|14.34|14.34|1.0 Units|||||2019-01-28 12:00:00
2019-02-09|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|1|1|1|8.03|14.34|14.34|14.34|1.0 Units|||||2019-02-09 12:00:00
2019-03-02|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|1|3|3|24.09|35.94|11.98|35.94|3.0 Units|||||2019-03-02 12:00:00
2019-03-03|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|1|3|3|24.09|35.94|11.98|35.94|3.0 Units|||||2019-03-03 12:00:00
2019-03-07|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|1|6|6|48.18|63.36|10.56|63.36|6.0 Units|||||2019-03-07 12:00:00
2019-03-13|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|1|6|6|48.18|63.36|10.56|63.36|6.0 Units|||||2019-03-13 12:00:00
2019-02-27|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|2|10|10|80.30|114.86|11.49|57.43|5.0 Units|||||2019-02-27 12:00:00
2019-03-06|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|2|9|9|72.27|106.34|11.82|53.17|4.5 Units|||||2019-03-06 12:00:00
2019-03-04|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|3|63|63|505.89|587.26|9.32|195.75|21.0 Units|||||2019-03-04 12:00:00
2019-02-26|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|1|3|8|8|64.24|94.65|11.83|31.55|2.7 Units|||||2019-02-26 12:00:00
2019-01-23|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|12|1|12|1|96.36|124.06|124.06|124.06|1.0 Units|||||2019-01-23 12:00:00
2019-01-24|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|12|1|12|1|96.36|124.06|124.06|124.06|1.0 Units|||||2019-01-24 12:00:00
2019-01-27|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|12|1|12|1|96.36|124.06|124.06|124.06|1.0 Units|||||2019-01-27 12:00:00
2019-02-11|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|12|1|12|1|96.36|124.06|124.06|124.06|1.0 Units|||||2019-02-11 12:00:00
2019-02-06|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|12|1|24|2|192.72|248.09|124.05|248.09|2.0 Units|||||2019-02-06 12:00:00
2019-01-01|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|3|1|3|1|24.09|35.94|35.94|35.94|1.0 Units|||||2019-01-01 12:00:00
2019-01-02|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|3|1|3|1|24.09|35.94|35.94|35.94|1.0 Units|||||2019-01-02 12:00:00
2019-01-10|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|3|1|3|1|24.09|35.94|35.94|35.94|1.0 Units|||||2019-01-10 12:00:00
2019-01-15|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|3|1|3|1|24.09|35.94|35.94|35.94|1.0 Units|||||2019-01-15 12:00:00
2019-02-04|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|3|1|3|1|24.09|35.94|35.94|35.94|1.0 Units|||||2019-02-04 12:00:00
2019-02-08|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|3|1|3|1|24.09|35.94|35.94|35.94|1.0 Units|||||2019-02-08 12:00:00
2019-02-10|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|3|1|3|1|24.09|35.94|35.94|35.94|1.0 Units|||||2019-02-10 12:00:00
2019-01-03|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|3|1|3|1|24.09|36.14|36.14|36.14|1.0 Units|||||2019-01-03 12:00:00
2019-01-20|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|3|1|3|1|24.09|36.14|36.14|36.14|1.0 Units|||||2019-01-20 12:00:00
2019-02-05|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|3|2|6|2|48.18|71.88|35.94|35.94|1.0 Units|||||2019-02-05 12:00:00
2019-01-18|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|6|1|6|1|48.18|63.36|63.36|63.36|1.0 Units|||||2019-01-18 12:00:00
2019-02-08|Interspire|K-Y|1484145|NaN|K-Y Liquibeads Vaginal Moisturizer, 6 Beads|67981160468|6|1|6|1|48.18|70.40|70.40|70.40|1.0 Units|||||2019-02-08 12:00:00
2019-01-11|Interspire|K-Y|1487650|NaN|K-Y Intense Pleasure Gel Lubricant 0.34 oz|67981952292|1|1|1|1|12.04|16.67|16.67|16.67|1.0 Units|||||2019-01-11 12:00:00
2019-02-11|Interspire|K-Y|1487650|NaN|K-Y Intense Pleasure Gel Lubricant 0.34 oz|67981952292|1|1|1|1|12.04|18.52|18.52|18.52|1.0 Units|||||2019-02-11 12:00:00
2019-03-12|Interspire|K-Y|1487650|NaN|K-Y Intense Pleasure Gel Lubricant 0.34 oz|67981952292|1|1|1|1|12.04|18.66|18.66|18.66|1.0 Units|||||2019-03-12 12:00:00
2019-03-30|Interspire|K-Y|1487650|NaN|K-Y Intense Pleasure Gel Lubricant 0.34 oz|67981952292|1|1|1|1|12.04|9.80|9.80|9.80|1.0 Units|||||2019-03-30 12:00:00
2019-01-06|Interspire|K-Y|1487650|NaN|K-Y Intense Pleasure Gel Lubricant 0.34 oz|67981952292|1|1|2|2|24.08|37.04|18.52|37.04|2.0 Units|||||2019-01-06 12:00:00
2019-01-31|Interspire|K-Y|1487650|NaN|K-Y Intense Pleasure Gel Lubricant 0.34 oz|67981952292|1|1|2|2|24.08|37.04|18.52|37.04|2.0 Units|||||2019-01-31 12:00:00
2019-01-12|Interspire|K-Y|1487650|NaN|K-Y Intense Pleasure Gel Lubricant 0.34 oz|67981952292|1|2|2|2|24.08|41.02|20.51|20.51|1.0 Units|||||2019-01-12 12:00:00
2019-01-21|Interspire|K-Y|1487650|NaN|K-Y Intense Pleasure Gel Lubricant 0.34 oz|67981952292|3|1|3|1|36.12|53.89|53.89|53.89|1.0 Units|||||2019-01-21 12:00:00
2019-01-29|Interspire|K-Y|1488195|NaN|K-Y True Feel Silicone Lubricant 1.5 oz|67981941838|1|1|2|2|10.04|13.90|6.95|13.90|2.0 Units|||||2019-01-29 12:00:00
2019-01-05|Interspire|K-Y|1540500|NaN|K-Y True Feel, Premium Silicone Lubricant 4.5 oz|67981953978|1|1|1|1|7.72|10.69|10.69|10.69|1.0 Units|||||2019-01-05 12:00:00
2019-02-15|Interspire|K-Y|1540500|NaN|K-Y True Feel, Premium Silicone Lubricant 4.5 oz|67981953978|1|1|1|1|7.72|11.88|11.88|11.88|1.0 Units|||||2019-02-15 12:00:00
2019-03-03|Interspire|K-Y|1540500|NaN|K-Y True Feel, Premium Silicone Lubricant 4.5 oz|67981953978|1|1|1|1|7.72|11.88|11.88|11.88|1.0 Units|||||2019-03-03 12:00:00
2019-01-19|Interspire|K-Y|1540500|NaN|K-Y True Feel, Premium Silicone Lubricant 4.5 oz|67981953978|1|1|1|1|7.72|13.87|13.87|13.87|1.0 Units|||||2019-01-19 12:00:00
2019-03-26|Interspire|K-Y|1540500|NaN|K-Y True Feel, Premium Silicone Lubricant 4.5 oz|67981953978|1|1|1|1|7.72|13.87|13.87|13.87|1.0 Units|||||2019-03-26 12:00:00
2019-01-13|Interspire|K-Y|1540500|NaN|K-Y True Feel, Premium Silicone Lubricant 4.5 oz|67981953978|1|1|1|1|7.72|14.05|14.05|14.05|1.0 Units|||||2019-01-13 12:00:00
2019-01-29|Interspire|K-Y|1540500|NaN|K-Y True Feel, Premium Silicone Lubricant 4.5 oz|67981953978|1|1|4|4|30.88|42.77|10.69|42.77|4.0 Units|||||2019-01-29 12:00:00
2019-02-02|Interspire|K-Y|1540500|NaN|K-Y True Feel, Premium Silicone Lubricant 4.5 oz|67981953978|6|1|6|1|46.32|67.72|67.72|67.72|1.0 Units|||||2019-02-02 12:00:00
2019-02-09|Interspire|K-Y|1574465|NaN|K-Y Duration Gel for Men - Last Longer & Enjoy The Moment, 36 pumps, (Condom Safe) Male Genital Desensitizer 0.16 oz|67981967500|1|1|1|1|18.75|21.78|21.78|21.78|1.0 Units|||||2019-02-09 12:00:00
2019-01-06|Interspire|K-Y|1574465|NaN|K-Y Duration Gel for Men - Last Longer & Enjoy The Moment, 36 pumps, (Condom Safe) Male Genital Desensitizer 0.16 oz|67981967500|1|1|1|1|18.75|23.04|23.04|23.04|1.0 Units|||||2019-01-06 12:00:00
2019-01-18|Interspire|K-Y|1574465|NaN|K-Y Duration Gel for Men - Last Longer & Enjoy The Moment, 36 pumps, (Condom Safe) Male Genital Desensitizer 0.16 oz|67981967500|1|1|1|1|18.75|23.98|23.98|23.98|1.0 Units|||||2019-01-18 12:00:00
2019-01-23|Interspire|K-Y|1574465|NaN|K-Y Duration Gel for Men - Last Longer & Enjoy The Moment, 36 pumps, (Condom Safe) Male Genital Desensitizer 0.16 oz|67981967500|1|1|1|1|18.75|23.98|23.98|23.98|1.0 Units|||||2019-01-23 12:00:00
2019-02-23|Interspire|K-Y|1574465|NaN|K-Y Duration Gel for Men - Last Longer & Enjoy The Moment, 36 pumps, (Condom Safe) Male Genital Desensitizer 0.16 oz|67981967500|1|1|1|1|18.75|25.24|25.24|25.24|1.0 Units|||||2019-02-23 12:00:00
2019-01-17|Interspire|K-Y|1574465|NaN|K-Y Duration Gel for Men - Last Longer & Enjoy The Moment, 36 pumps, (Condom Safe) Male Genital Desensitizer 0.16 oz|67981967500|1|1|1|1|18.75|28.98|28.98|28.98|1.0 Units|||||2019-01-17 12:00:00
2019-02-20|Interspire|K-Y|1574465|NaN|K-Y Duration Gel for Men - Last Longer & Enjoy The Moment, 36 pumps, (Condom Safe) Male Genital Desensitizer 0.16 oz|67981967500|1|1|1|1|18.75|29.58|29.58|29.58|1.0 Units|||||2019-02-20 12:00:00
2019-03-05|Interspire|K-Y|1574465|NaN|K-Y Duration Gel for Men - Last Longer & Enjoy The Moment, 36 pumps, (Condom Safe) Male Genital Desensitizer 0.16 oz|67981967500|1|1|2|2|37.50|43.98|21.99|43.98|2.0 Units|||||2019-03-05 12:00:00
2019-03-01|Interspire|K-Y|1574465|NaN|K-Y Duration Gel for Men - Last Longer & Enjoy The Moment, 36 pumps, (Condom Safe) Male Genital Desensitizer 0.16 oz|67981967500|1|1|3|3|56.25|63.99|21.33|63.99|3.0 Units|||||2019-03-01 12:00:00
2019-03-21|Interspire|K-Y|1574465|NaN|K-Y Duration Gel for Men - Last Longer & Enjoy The Moment, 36 pumps, (Condom Safe) Male Genital Desensitizer 0.16 oz|67981967500|1|1|4|4|75.00|58.28|14.57|58.28|4.0 Units|||||2019-03-21 12:00:00
2019-01-03|Interspire|K-Y|1574465|NaN|K-Y Duration Gel for Men - Last Longer & Enjoy The Moment, 36 pumps, (Condom Safe) Male Genital Desensitizer 0.16 oz|67981967500|3|1|3|1|56.25|57.59|57.59|57.59|1.0 Units|||||2019-01-03 12:00:00
2019-02-12|Interspire|K-Y|1574470|NaN|K-Y Natural Feeling with Aloe Vera Lubricant, 1.69 oz.|67981963021|1|1|1|1|4.41|10.12|10.12|10.12|1.0 Units|||||2019-02-12 12:00:00
2019-02-09|Interspire|K-Y|1574470|NaN|K-Y Natural Feeling with Aloe Vera Lubricant, 1.69 oz.|67981963021|1|1|1|1|4.41|11.09|11.09|11.09|1.0 Units|||||2019-02-09 12:00:00
2019-03-27|Interspire|K-Y|1574470|NaN|K-Y Natural Feeling with Aloe Vera Lubricant, 1.69 oz.|67981963021|1|1|1|1|4.41|8.98|8.98|8.98|1.0 Units|||||2019-03-27 12:00:00
2019-01-21|Interspire|K-Y|1574470|NaN|K-Y Natural Feeling with Aloe Vera Lubricant, 1.69 oz.|67981963021|1|1|1|1|4.41|8.99|8.99|8.99|1.0 Units|||||2019-01-21 12:00:00
2019-03-28|Interspire|K-Y|1574470|NaN|K-Y Natural Feeling with Aloe Vera Lubricant, 1.69 oz.|67981963021|1|1|1|1|4.41|9.99|9.99|9.99|1.0 Units|||||2019-03-28 12:00:00
2019-01-05|Interspire|K-Y|1581140|NaN|K-Y  Natural Feeling with Botanical Essence Lubricant & Message Gel 1.69 oz|67981963038|1|1|1|1|4.41|7.42|7.42|7.42|1.0 Units|||||2019-01-05 12:00:00
2019-01-31|Interspire|K-Y|1581140|NaN|K-Y  Natural Feeling with Botanical Essence Lubricant & Message Gel 1.69 oz|67981963038|1|1|1|1|4.41|7.42|7.42|7.42|1.0 Units|||||2019-01-31 12:00:00
2019-02-09|Interspire|K-Y|1581140|NaN|K-Y  Natural Feeling with Botanical Essence Lubricant & Message Gel 1.69 oz|67981963038|1|1|1|1|4.41|7.53|7.53|7.53|1.0 Units|||||2019-02-09 12:00:00
2019-02-28|Interspire|K-Y|1581140|NaN|K-Y  Natural Feeling with Botanical Essence Lubricant & Message Gel 1.69 oz|67981963038|1|1|1|1|4.41|8.15|8.15|8.15|1.0 Units|||||2019-02-28 12:00:00
2019-02-07|Interspire|K-Y|1581140|NaN|K-Y  Natural Feeling with Botanical Essence Lubricant & Message Gel 1.69 oz|67981963038|1|1|1|1|4.41|8.44|8.44|8.44|1.0 Units|||||2019-02-07 12:00:00
2019-02-19|Interspire|K-Y|1581140|NaN|K-Y  Natural Feeling with Botanical Essence Lubricant & Message Gel 1.69 oz|67981963038|1|1|12|12|52.92|68.20|5.68|68.20|12.0 Units|||||2019-02-19 12:00:00
2019-03-07|Interspire|K-Y|1581140|NaN|K-Y  Natural Feeling with Botanical Essence Lubricant & Message Gel 1.69 oz|67981963038|1|1|12|12|52.92|68.20|5.68|68.20|12.0 Units|||||2019-03-07 12:00:00
2019-01-27|Interspire|K-Y|1581140|NaN|K-Y  Natural Feeling with Botanical Essence Lubricant & Message Gel 1.69 oz|67981963038|1|2|2|2|8.82|12.90|6.45|6.45|1.0 Units|||||2019-01-27 12:00:00
2019-02-04|Interspire|K-Y|1581140|NaN|K-Y  Natural Feeling with Botanical Essence Lubricant & Message Gel 1.69 oz|67981963038|3|1|3|1|13.23|19.76|19.76|19.76|1.0 Units|||||2019-02-04 12:00:00
2019-02-03|Interspire|K-Y|1581140|NaN|K-Y  Natural Feeling with Botanical Essence Lubricant & Message Gel 1.69 oz|67981963038|3|1|3|1|13.23|24.37|24.37|24.37|1.0 Units|||||2019-02-03 12:00:00
2019-03-27|Interspire|K-Y|1586330|NaN|K-Y Extra Lubricated Latex Condoms, Discreetly Packaged With Extra Lubrication For Comfort & Smoothness, Natural Fit For Him & Ultra Thin 12 ea|67981087178|1|1|1|1|3.25|10.15|10.15|10.15|1.0 Units|||||2019-03-27 12:00:00
2019-02-04|Interspire|K-Y|1586330|NaN|K-Y Extra Lubricated Latex Condoms, Discreetly Packaged With Extra Lubrication For Comfort & Smoothness, Natural Fit For Him & Ultra Thin 12 ea|67981087178|1|1|1|1|3.25|10.28|10.28|10.28|1.0 Units|||||2019-02-04 12:00:00
2019-02-03|Interspire|K-Y|1586330|NaN|K-Y Extra Lubricated Latex Condoms, Discreetly Packaged With Extra Lubrication For Comfort & Smoothness, Natural Fit For Him & Ultra Thin 12 ea|67981087178|1|1|1|1|3.25|10.98|10.98|10.98|1.0 Units|||||2019-02-03 12:00:00
2019-02-13|Interspire|K-Y|1586330|NaN|K-Y Extra Lubricated Latex Condoms, Discreetly Packaged With Extra Lubrication For Comfort & Smoothness, Natural Fit For Him & Ultra Thin 12 ea|67981087178|1|1|1|1|3.25|10.98|10.98|10.98|1.0 Units|||||2019-02-13 12:00:00
2019-01-25|Interspire|K-Y|1586330|NaN|K-Y Extra Lubricated Latex Condoms, Discreetly Packaged With Extra Lubrication For Comfort & Smoothness, Natural Fit For Him & Ultra Thin 12 ea|67981087178|1|1|1|1|3.25|11.39|11.39|11.39|1.0 Units|||||2019-01-25 12:00:00
2019-01-30|Interspire|K-Y|1586330|NaN|K-Y Extra Lubricated Latex Condoms, Discreetly Packaged With Extra Lubrication For Comfort & Smoothness, Natural Fit For Him & Ultra Thin 12 ea|67981087178|1|1|1|1|3.25|8.09|8.09|8.09|1.0 Units|||||2019-01-30 12:00:00
2019-02-27|Interspire|K-Y|1586330|NaN|K-Y Extra Lubricated Latex Condoms, Discreetly Packaged With Extra Lubrication For Comfort & Smoothness, Natural Fit For Him & Ultra Thin 12 ea|67981087178|1|1|1|1|3.25|8.09|8.09|8.09|1.0 Units|||||2019-02-27 12:00:00
2019-02-17|Interspire|K-Y|1586330|NaN|K-Y Extra Lubricated Latex Condoms, Discreetly Packaged With Extra Lubrication For Comfort & Smoothness, Natural Fit For Him & Ultra Thin 12 ea|67981087178|1|1|3|3|9.75|25.53|8.51|25.53|3.0 Units|||||2019-02-17 12:00:00
2019-01-10|Interspire|K-Y|1587440|NaN|K-Y Extra Lubricated Latex Condoms, Discreetly Packaged With Extra Lubrication For Comfort & Smoothness, Natural Fit For Him & Ultra Thin 48 ea|67981087192|1|1|1|1|12.74|19.97|19.97|19.97|1.0 Units|||||2019-01-10 12:00:00
2019-02-19|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|1|1|1|1|3.38|5.75|5.75|5.75|1.0 Units|||||2019-02-19 12:00:00
2019-01-22|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|1|1|1|1|3.38|6.91|6.91|6.91|1.0 Units|||||2019-01-22 12:00:00
2019-01-02|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|1|1|1|1|3.38|7.74|7.74|7.74|1.0 Units|||||2019-01-02 12:00:00
2019-03-09|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|1|1|12|12|40.56|59.17|4.93|59.17|12.0 Units|||||2019-03-09 12:00:00
2019-03-26|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|1|1|12|12|40.56|64.17|5.35|64.17|12.0 Units|||||2019-03-26 12:00:00
2019-03-28|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|1|1|12|12|40.56|64.17|5.35|64.17|12.0 Units|||||2019-03-28 12:00:00
2019-01-28|Interspire|Lanacane|1308665|NaN|Lanacane First Aid Spray 3.5 oz|363824003818|1|1|2|2|6.76|14.35|7.17|14.35|2.0 Units|||||2019-01-28 12:00:00
